field,pi_record_no,place,same as,part of
present_loc_geog,K-9669,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-9670,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-9672,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-9673,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-9707,"Boston, MA, USA",tgn/7013445,
present_loc_geog,K-9718,"London, England, UK",tgn/7011781,
present_loc_geog,K-9733,"Milwaukee, WI, USA",tgn/7014071,
present_loc_geog,K-9980,"London, England, UK",tgn/7011781,
present_loc_geog,K-10646,"Dublin, Ireland",tgn/7001306,
present_loc_geog,K-10689,"Rochester, NY, USA",tgn/7014348,
present_loc_geog,K-10733,"Pittsburgh, PA, USA",tgn/7013927,
present_loc_geog,K-10778,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-11145,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-11146,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-11157,"Northampton, MA, USA",tgn/7014242,
present_loc_geog,K-11165,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-11166,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-11243,"San Francisco, CA, USA",tgn/7014456,
present_loc_geog,K-11313,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-11326,"Cincinnati, OH, USA",tgn/7013604,
present_loc_geog,K-11341,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-11357,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-11375,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-11463,"San Marino, CA, USA",tgn/7014461,
present_loc_geog,K-11558,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-11838,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-11850,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-11852,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-11859,"Cambridge, MA, USA",tgn/7013527,
present_loc_geog,K-11860,"Cambridge, MA, USA",tgn/7013527,
present_loc_geog,K-11907,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-11964,"Cambridge, MA, USA",tgn/7013527,
present_loc_geog,K-11994,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-12192,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-12193,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-12194,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-12196,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-12197,"London, England, UK",tgn/7011781,
present_loc_geog,K-12198,"London, England, UK",tgn/7011781,
present_loc_geog,K-12203,"Worcester, MA, USA",tgn/7014647,
present_loc_geog,K-12273,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-12274,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-12526,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-12541,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-12547,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-12603,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-12809,"Detroit, MI, USA",tgn/7013547,
present_loc_geog,K-12864,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-12865,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-12874,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-12967,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-12971,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-12972,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-12996,"Boston, MA, USA",tgn/7013445,
present_loc_geog,K-13082,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-13086,"Cincinnati, OH, USA",tgn/7013604,
present_loc_geog,K-13206,"Brooklyn, NY, USA",tgn/7015822,
present_loc_geog,K-13212,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-13233,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-13236,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-13513,"Williamstown, MA, USA",tgn/7014630,
present_loc_geog,K-13514,"Williamstown, MA, USA",tgn/7014630,
present_loc_geog,K-13572,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-13587,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-13603,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-13604,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-13631,"Los Angeles, CA, USA",tgn/7023900,
present_loc_geog,K-13709,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-13813,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-13861,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-13889,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-13890,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-13891,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-13974,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-14027,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-14230,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-14232,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-14238,"Williamstown, MA, USA",tgn/7014630,
present_loc_geog,K-14407,"Cincinnati, OH, USA",tgn/7013604,
present_loc_geog,K-14413,"Melbourne, Victoria, Australia",tgn/7001933,
present_loc_geog,K-14459,"Brooklyn, NY, USA",tgn/7015822,
present_loc_geog,K-14500,"Leeds, Yorkshire, England, UK",tgn/7010442,
present_loc_geog,K-14511,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-14544,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-14545,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-14569,"Williamstown, MA, USA",tgn/7014630,
present_loc_geog,K-14572,"Worcester, MA, USA",tgn/7014647,
present_loc_geog,K-14580,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-14623,"Detroit, MI, USA",tgn/7013547,
present_loc_geog,K-14634,"Houston, TX, USA",tgn/7013727,
present_loc_geog,K-14635,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-14636,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-14703,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-14760,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-14819,"Boston, MA, USA",tgn/7013445,
present_loc_geog,K-14841,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-14843,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-16919,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-17091,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-17114,"Cleveland, OH, USA",tgn/7013608,
present_loc_geog,K-17118,"Chicago, IL, USA",tgn/7013596,
present_loc_geog,K-17288,"New Haven, CT, USA",tgn/7014210,
present_loc_geog,K-17289,"Los Angeles, CA, USA",tgn/7023900,
present_loc_geog,K-17306,"London, England, UK",tgn/7011781,
present_loc_geog,K-17343,"Melbourne, Victoria, Australia",tgn/7001933,
present_loc_geog,K-17356,"Williamstown, MA, USA",tgn/7014630,
present_loc_geog,K-17440,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-17527,"Boston, MA, USA",tgn/7013445,
present_loc_geog,K-17535,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-17536,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-17643,"San Marino, CA, USA",tgn/7014461,
present_loc_geog,K-17956,"Providence, RI, USA",tgn/7013952,
present_loc_geog,K-18862,"Williamstown, MA, USA",tgn/7014630,
present_loc_geog,K-18876,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-18892,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-19096,"Williamstown, MA, USA",tgn/7014630,
present_loc_geog,K-19098,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-19125,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-19127,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-19346,"Williamstown, MA, USA",tgn/7014630,
present_loc_geog,K-19357,"Williamstown, MA, USA",tgn/7014630,
present_loc_geog,K-19439,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-19440,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-19441,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-19442,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-19444,"Boston, MA, USA.  Museum of Fine Arts Boston, 42.302 as Nocturne in Blue and Silver: The Lagoon, Venice",tgn/7013445,
present_loc_geog,K-19445,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-20212,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-20213,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-20214,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-20222,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-20230,"Williamstown, MA, USA",tgn/7014630,
present_loc_geog,K-20238,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-20239,"San Francisco, CA, USA",tgn/7014456,
present_loc_geog,K-20240,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-20243,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-20247,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-20250,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-20277,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-20278,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-20279,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-20331,"San Francisco, CA, USA",tgn/7014456,
present_loc_geog,K-20340,"Indianapolis, IN, USA",tgn/7012924,
present_loc_geog,K-20430,"Chicago, IL, USA",tgn/7013596,
present_loc_geog,K-20438,"Chicago, IL, USA",tgn/7013596,
present_loc_geog,K-20643,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-20891,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-20900,"San Francisco, CA, USA",tgn/7014456,
present_loc_geog,K-20901,"San Francisco, CA, USA",tgn/7014456,
present_loc_geog,K-20950,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-20962,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-20971,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-20973,"Minneapolis, MN, USA",tgn/7014080,
present_loc_geog,K-21028,"Chicago, IL, USA",tgn/7013596,
present_loc_geog,K-21094,"Williamstown, MA, USA",tgn/7014630,
present_loc_geog,K-21107,"Welbeck, Worksop, Nottinghamshire, England, UK",tgn/7594970,
present_loc_geog,K-21109,"Williamstown, MA, USA",tgn/7014630,
present_loc_geog,K-21123,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-21143,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-21148,"Chicago, IL, USA",tgn/7013596,
present_loc_geog,K-21251,"New Haven, CT, USA",tgn/7014210,
present_loc_geog,K-21294,"Hartford, CT, USA",tgn/7013695,
present_loc_geog,K-21298,"Cambridge, MA, USA",tgn/7013527,
present_loc_geog,K-21352,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-21354,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-21430,"Chicago, IL, USA",tgn/7013596,
present_loc_geog,K-21456,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-21706,"Chicago, IL, USA",tgn/7013596,
present_loc_geog,K-21717,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-21718,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-21755,"Saint Louis, MO, USA",tgn/7014444,
present_loc_geog,K-21814,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-21871,"Indianapolis, IN, USA",tgn/7012924,
present_loc_geog,K-21982,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-21998,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-22077,"Chicago, IL, USA",tgn/7013596,
present_loc_geog,K-22162,"Saint Louis, MO, USA",tgn/7014444,
present_loc_geog,K-22164,"Williamstown, MA, USA",tgn/7014630,
present_loc_geog,K-22218,"Boston, MA, USA",tgn/7013445,
present_loc_geog,K-22252,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-22254,"Chicago, IL, USA",tgn/7013596,
present_loc_geog,K-22279,"Cambridge, MA, USA",tgn/7013527,
present_loc_geog,K-22281,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-22291,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-22292,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-22310,"Rochester, NY, USA",tgn/7014348,
present_loc_geog,K-22316,"Manchester, Greater Manchester, England, UK",tgn/7010477,
present_loc_geog,K-22370,"Norfolk, VA, USA",tgn/7014231,
present_loc_geog,K-22435,"Chicago, IL, USA",tgn/7013596,
present_loc_geog,K-22470,"Pittsburgh, PA, USA",tgn/7013927,
present_loc_geog,K-22513,"Richmond, VA, USA",tgn/7013964,
present_loc_geog,K-22515,"Winterthur, Switzerland",tgn/7007301,
present_loc_geog,K-22522,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-22551,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-22596,"Minneapolis, MN, USA",tgn/7014080,
present_loc_geog,K-22653,"Williamstown, MA, USA",tgn/7014630,
present_loc_geog,K-22713,"London, England, UK",tgn/7011781,
present_loc_geog,K-22728,"Williamstown, MA, USA",tgn/7014630,
present_loc_geog,K-22882,"Chicago, IL, USA",tgn/7013596,
present_loc_geog,K-22912,"Melbourne, Victoria, Australia",tgn/7001933,
present_loc_geog,K-22943,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-22959,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-22991,"London, England, UK",tgn/7011781,
present_loc_geog,K-23839,"London, England, UK",tgn/7011781,
present_loc_geog,K-23920,"Melbourne, Victoria, Australia",tgn/7001933,
present_loc_geog,K-23936,"Chicago, IL, USA",tgn/7013596,
present_loc_geog,K-23998,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-24015,"Chicago, IL, USA",tgn/7013596,
present_loc_geog,K-24037,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-24082,"Brooklyn, NY, USA",tgn/7015822,
present_loc_geog,K-24099,"New Haven, CT, USA",tgn/7014210,
present_loc_geog,K-24107,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-24146,"Minneapolis, MN, USA",tgn/7014080,
present_loc_geog,K-24187,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-24241,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-24324,"Cincinnati, OH, USA",tgn/7013604,
present_loc_geog,K-24493,"Washington, DC",tgn/7013962,
present_loc_geog,K-24511,"Indianapolis, IN, USA",tgn/7012924,
present_loc_geog,K-24543,"Melbourne, Victoria, Australia",tgn/7001933,
present_loc_geog,K-24574,"Brooklyn, NY, USA",tgn/7015822,
present_loc_geog,K-24632,"San Francisco, CA, USA",tgn/7014456,
present_loc_geog,K-24633,"San Francisco, CA, USA",tgn/7014456,
present_loc_geog,K-24661,"Cambridge, MA, USA",tgn/7013527,
present_loc_geog,K-24688,"Cincinnati, OH, USA",tgn/7013604,
present_loc_geog,K-24722,"Paris, France",tgn/7008038,
present_loc_geog,K-24758,"London, England, UK",tgn/7011781,
present_loc_geog,K-24759,"Cincinnati, OH, USA",tgn/7013604,
present_loc_geog,K-24863,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-24888,"Boston, MA, USA",tgn/7013445,
present_loc_geog,K-25034,"London, England, UK",tgn/7011781,
present_loc_geog,K-25042,"Columbus, OH, USA",tgn/7013645,
present_loc_geog,K-25046,"Melbourne, Victoria, Australia",tgn/7001933,
present_loc_geog,K-25119,"London, England, UK",tgn/7011781,
present_loc_geog,K-25296,"Brooklyn, NY, USA",tgn/7015822,
present_loc_geog,K-25323,"Indianapolis, IN, USA",tgn/7012924,
present_loc_geog,K-25368,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-25388,"Cincinnati, OH, USA",tgn/7013604,
present_loc_geog,K-25449,"Melbourne, Victoria, Australia",tgn/7001933,
present_loc_geog,K-25534,"Williamstown, MA, USA",tgn/7014630,
present_loc_geog,K-25579,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-25726,"Detroit, MI, USA",tgn/7013547,
present_loc_geog,K-25747,"Turin, Italy",tgn/7005688,
present_loc_geog,K-25794,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-25795,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-25796,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-25800,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-25826,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-25873,"Pasadena, CA, USA",tgn/7014389,
present_loc_geog,K-25898,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-25899,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-25900,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-25901,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-25933,"Cincinnati, OH, USA",tgn/7013604,
present_loc_geog,K-26039,"London, England, UK",tgn/7011781,
present_loc_geog,K-26081,"Bristol, England, UK",tgn/7011198,
present_loc_geog,K-26166,"Detroit, MI, USA",tgn/7013547,
present_loc_geog,K-26242,"New Haven, CT, USA",tgn/7014210,
present_loc_geog,K-26265,"Saint Louis, MO, USA",tgn/7014444,
present_loc_geog,K-26327,"Oberlin, OH, USA",tgn/7014255,
present_loc_geog,K-26332,"Ottawa, Ontario, Canada",tgn/7013088,
present_loc_geog,K-26348,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-26375,"Saint Louis, MO, USA",tgn/7014444,
present_loc_geog,K-26423,"New Haven, CT, USA",tgn/7014210,
present_loc_geog,K-26451,"New Haven, CT, USA",tgn/7014210,
present_loc_geog,K-26529,"Raleigh, NC, USA",tgn/7013949,
present_loc_geog,K-26530,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-26547,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-26555,"Detroit, MI, USA",tgn/7013547,
present_loc_geog,K-26590,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-26598,"Kansas City, MO, USA",tgn/7013820,
present_loc_geog,K-26599,"Rochester, NY, USA",tgn/7014348,
present_loc_geog,K-26618,"Brooklyn, NY, USA",tgn/7015822,
present_loc_geog,K-56627,"Baltimore, MD, USA",tgn/7013352,
present_loc_geog,K-26645,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-26714,"Glasgow, Scotland, UK",tgn/7017283,
present_loc_geog,K-26827,"Muskegon, MI, USA",tgn/7016055,
present_loc_geog,K-26871,"Edinburgh, Scotland, UK",tgn/7009546,
present_loc_geog,K-26883,"Worcester, MA, USA",tgn/7014647,
present_loc_geog,K-26892,"Indianapolis, IN, USA",tgn/7012924,
present_loc_geog,K-26963,"Bristol, England, UK",tgn/7011198,
present_loc_geog,K-26996,"Detroit, MI, USA",tgn/7013547,
present_loc_geog,K-27056,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-27057,"San Francisco, CA, USA",tgn/7014456,
present_loc_geog,K-27058,"San Francisco, CA, USA",tgn/7014456,
present_loc_geog,K-27131,"New Haven, CT, USA",tgn/7014210,
present_loc_geog,K-27136,"Minneapolis, MN, USA",tgn/7014080,
present_loc_geog,K-27142,"Ottawa, Ontario, Canada",tgn/7013088,
present_loc_geog,K-27167,"Dublin, Ireland",tgn/7001306,
present_loc_geog,K-27173,"Kansas City, MO, USA",tgn/7013820,
present_loc_geog,K-27181,"Toronto, Ontario, Canada",tgn/7013284,
present_loc_geog,K-27182,"Kansas City, MO, USA",tgn/7013820,
present_loc_geog,K-27293,"Los Angeles, CA, USA",tgn/7023900,
present_loc_geog,K-27296,"Providence, RI, USA",tgn/7013952,
present_loc_geog,K-27299,"Los Angeles, CA, USA",tgn/7023900,
present_loc_geog,K-27454,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-27478,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-27523,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-27557,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-27585,"Saint Louis, MO, USA",tgn/7014444,
present_loc_geog,K-27662,"Columbus, OH, USA",tgn/7013645,
present_loc_geog,K-27674,"Philadelphia, PA, USA",tgn/7014406,
present_loc_geog,K-27730,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-27786,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-27822,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-27836,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-27880,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-27881,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-27960,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-27988,"Ottawa, Ontario, Canada",tgn/7013088,
present_loc_geog,K-28032,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-28053,"Brooklyn, NY, USA",tgn/7015822,
present_loc_geog,K-28060,"Melbourne, Victoria, Australia",tgn/7001933,
present_loc_geog,K-28076,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-28088,"London, England, UK",tgn/7011781,
present_loc_geog,K-28117,"Los Angeles, CA, USA",tgn/7023900,
present_loc_geog,K-28126,"Los Angeles, CA, USA",tgn/7023900,
present_loc_geog,K-28149,"Hereford, Herefordshire, England, UK",tgn/7011091,
present_loc_geog,K-28153,"Saint Louis, MO, USA",tgn/7014444,
present_loc_geog,K-28173,"Williamstown, MA, USA",tgn/7014630,
present_loc_geog,K-28200,"Springfield, MA, USA",tgn/7014531,
present_loc_geog,K-28204,"Winterthur, DE, USA",tgn/7007301,
present_loc_geog,K-28249,"Minneapolis, MN, USA",tgn/7014080,
present_loc_geog,K-28261,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-28273,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-28351,"Cleveland, OH, USA",tgn/7013608,
present_loc_geog,K-28399,"Melbourne, Victoria, Australia",tgn/7001933,
present_loc_geog,K-28406,"Minneapolis, MN, USA",tgn/7014080,
present_loc_geog,K-28434,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-28443,"Boston, MA, USA",tgn/7013445,
present_loc_geog,K-28498,"Ottawa, Ontario, Canada",tgn/7013088,
present_loc_geog,K-28553,"Chicago, IL, USA",tgn/7013596,
present_loc_geog,K-28554,"Los Angeles, CA, USA",tgn/7023900,
present_loc_geog,K-28556,"Detroit, MI, USA",tgn/7013547,
present_loc_geog,K-28557,"Philadelphia, PA, USA",tgn/7014406,
present_loc_geog,K-28560,"Kansas City, MO, USA",tgn/7013820,
present_loc_geog,K-28577,"Chicago, IL, USA",tgn/7013596,
present_loc_geog,K-28608,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-28610,"New Haven, CT, USA",tgn/7014210,
present_loc_geog,K-28611,"New Haven, CT, USA",tgn/7014210,
present_loc_geog,K-28645,"Saint Louis, MO, USA",tgn/7014444,
present_loc_geog,K-28687,"Toledo, OH, USA",tgn/7014378,
present_loc_geog,K-28697,"Chicago, IL, USA",tgn/7013596,
present_loc_geog,K-28716,"Saint Louis, MO, USA",tgn/7014444,
present_loc_geog,K-28722,"San Diego, CA, USA",tgn/7014455,
present_loc_geog,K-28731,"Los Angeles, CA, USA",tgn/7023900,
present_loc_geog,K-28759,"Detroit, MI, USA",tgn/7013547,
present_loc_geog,K-28765,"Springfield, MA, USA",tgn/7014531,
present_loc_geog,K-28766,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-28776,"Brooklyn, NY, USA",tgn/7015822,
present_loc_geog,K-28797,"Cambridge, MA, USA",tgn/7013527,
present_loc_geog,K-28806,"Chicago, IL, USA",tgn/7013596,
present_loc_geog,K-28809,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-28811,"Providence, RI, USA",tgn/7013952,
present_loc_geog,K-28815,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-28847,"New Haven, CT, USA",tgn/7014210,
present_loc_geog,K-28863,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-28866,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-28873,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-28909,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-28930,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-28934,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-28958,"Baltimore, MD, USA",tgn/7013352,
present_loc_geog,K-28965,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-28977,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-28979,"Oberlin, OH, USA",tgn/7014255,
present_loc_geog,K-28980,"Detroit, MI, USA",tgn/7013547,
present_loc_geog,K-28984,"Saint Louis, MO, USA",tgn/7014444,
present_loc_geog,K-29053,"Annapolis, MD, USA",tgn/7013303,
present_loc_geog,K-29087,"Rochester, NY, USA",tgn/7014348,
present_loc_geog,K-29089,"San Francisco, CA, USA",tgn/7014456,
present_loc_geog,K-29124,"Minneapolis, MN, USA",tgn/7014080,
present_loc_geog,K-29126,"Memphis, TN, USA",tgn/7017750,
present_loc_geog,K-29149,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-29152,"Boston, MA, USA",tgn/7013445,
present_loc_geog,K-29191,"Andover, MA, USA",tgn/7013301,
present_loc_geog,K-29210,"New Britain, CT, USA",tgn/7014198,
present_loc_geog,K-29224,"Oberlin, OH, USA",tgn/7014255,
present_loc_geog,K-29228,"Washington, DC, USA",tgn/7013962,
present_loc_geog,K-29237,"Hartford, CT, USA",tgn/7013695,
present_loc_geog,K-29247,"Brooklyn, NY, USA",tgn/7015822,
present_loc_geog,K-29250,"Cambridge, MA, USA",tgn/7013527,
present_loc_geog,K-29252,"Worcester, MA, USA",tgn/7014647,
present_loc_geog,K-29281,"Cambridge, MA, USA",tgn/7013527,
present_loc_geog,K-29320,"Andover, MA, USA",tgn/7013301,
present_loc_geog,K-29323,"Boston, MA, USA",tgn/7013445,
present_loc_geog,K-29330,"Hartford, CT, USA",tgn/7013695,
present_loc_geog,K-29443,"Brooklyn, NY, USA",tgn/7015822,
present_loc_geog,K-29486,"Minneapolis, MN, USA",tgn/7014080,
present_loc_geog,K-29537,"Minneapolis, MN, USA",tgn/7014080,
present_loc_geog,K-29538,"Minneapolis, MN, USA",tgn/7014080,
present_loc_geog,K-29543,"Tucson, AZ, USA",tgn/7014661,
present_loc_geog,K-29545,"Chicago, IL, USA",tgn/7013596,
present_loc_geog,K-29566,"Springfield, MA, USA",tgn/7014531,
present_loc_geog,K-29575,"New Haven, CT, USA",tgn/7014210,
present_loc_geog,K-29598,"Boston, MA, USA",tgn/7013445,
present_loc_geog,K-29632,"San Diego, CA, USA",tgn/7014455,
present_loc_geog,K-29639,"Boston, MA, USA",tgn/7013445,
present_loc_geog,K-29648,"Columbus, OH, USA",tgn/7013645,
present_loc_geog,K-29658,"New York, NY, USA",tgn/7007567,
present_loc_geog,K-29659,"Cambridge, MA, USA",tgn/7013527,
present_loc_geog,K-29660,"Baltimore, MD, USA",tgn/7013352,
present_loc_geog,K-29703,"Hartford, CT, USA",tgn/7013695,
present_loc_geog,K-29743,"Boston, MA, USA",tgn/7013445,
present_loc_geog,K-29771,"Pasadena, CA, USA",tgn/7014389,
present_loc_geog,K-29777,"Detroit, MI, USA",tgn/7013547,
present_loc_geog,K-29814,"Winterthur, DE, USA",tgn/7007301,
present_loc_geog,K-29847,"Columbus, OH, USA",tgn/7013645,
present_loc_geog,K-29896,"San Diego, CA, USA",tgn/7014455,
present_loc_geog,K-29932,"Tucson, AZ, USA",tgn/7014661,
present_loc_geog,K-29933,"Philadelphia, PA, USA",tgn/7014406,
present_loc_geog,K-29936,"Northampton, MA, USA",tgn/7014242,
present_loc_geog,K-30066,"Minneapolis, MN, USA",tgn/7014080,
